0.6481066,4
1.124089,3
1.29524,3
1.538105,0
1.751339,0
2.0264,3
2.136949,1
2.216608,3
2.338158,1
2.452122,4
2.869964,0
3.300272,1
3.666672,2
4.05177,4
4.494606,4
4.691844,3
4.894282,1
5.12578,0
5.625142,2
5.894825,3
6.077897,2
6.562694,4
7.001724,0
7.35624,0
7.688114,1
8.132155,4
8.335156,1
8.802592,2
9.317667,4
9.403764,0
9.515805,4
9.718011,3
10.17207,0
10.63995,1
10.99544,2
11.08512,0
11.2956,2
11.84899,4
12.03107,3
12.24096,1
12.49235,0
12.96836,4
13.16638,2
13.37778,4
13.83615,0
14.26819,1
14.63032,2
14.75913,0
14.97869,2
15.44668,4
15.64186,2
16.09869,4
16.59238,4
16.68558,0
16.81103,4
16.89598,0
17.05528,3
17.16277,1
17.27248,4
17.47511,1
17.59252,3
17.73481,0
17.96048,4
18.0375,0
18.1783,3
18.28692,1
18.37939,2
18.7492,0
18.7575,4
19.01371,3
19.13801,1
19.28176,4
19.51803,2
19.61164,0
19.73762,4
19.85275,1
19.98801,3
20.16336,2
20.43065,0
20.62498,1
20.85924,3
20.99302,0
21.09289,4
21.30861,1
21.57016,4
21.58812,0
21.78438,3
21.79188,1
22.00972,4
22.0151,0
22.24436,2
22.50451,4
22.60617,0
22.70413,2
22.93042,0
23.07174,4
23.17021,2
23.45398,4
23.49464,0
23.66815,4
23.74383,0
23.87741,3
24.32348,3
24.33318,1
24.42074,4
24.42676,0
24.53761,3
24.63269,1
24.78324,0
24.79245,4
25.2036,0
25.21155,4
25.31607,1
25.31607,3
25.41228,4
25.42531,0
25.67226,0
25.68438,2
26.12628,4
26.21391,2
26.33019,3
26.58855,2
26.66663,0
26.79149,4
27.01579,3
27.10198,1
27.22219,3
27.486,0
27.49517,4
27.88454,0
28.00237,1
28.1401,3
28.33568,4
28.54392,3
28.81733,2
29.25125,0
29.35229,1
29.48891,2
29.62933,3
29.77243,4
29.99807,2
30.20649,4
30.58761,4
30.67315,0
30.75126,2
31.08922,1
31.21828,2
31.37553,1
31.49141,2
31.59325,0
31.82228,3
32.02493,4
32.22288,2
32.42063,1
32.62738,4
32.87456,3
33.10192,4
33.52457,3
33.53399,0
33.97548,1
33.98132,4
34.44367,2
34.45854,4
34.65797,2
34.67317,0
34.92728,4
35.14157,3
35.45037,2
35.65138,1
35.8974,0
36.10736,1
36.3532,2
36.56493,3
36.78701,4
37.1803,0
37.1803,2
37.65283,2
37.66462,4
38.12439,3
