2.436199,4
2.608854,4
3.638379,0
3.858557,1
3.987783,3
4.484786,3
4.89427,0
5.031285,2
6.176547,4
6.337628,3
6.523638,2
6.818736,3
7.14626,4
7.443852,3
8.078253,0
8.65114,4
9.218676,4
9.587556,3
9.870489,0
10.23376,2
10.90024,1
11.49451,0
12.01197,0
12.46552,4
12.78158,1
13.43743,2
14.07868,0
14.39077,1
14.68541,2
14.98865,3
15.30754,4
15.987,2
16.30751,3
16.59255,4
17.07701,4
17.83655,0
18.2617,1
18.77267,2
19.12219,4
20.33394,3
20.97128,1
21.31605,0
21.47702,2
21.64525,3
21.99549,4
22.14182,1
22.49262,2
22.63675,0
22.94889,3
23.25059,4
23.55072,1
23.6969,2
23.86566,3
24.18468,1
24.49839,4
24.63483,1
24.98326,4
25.11664,1
25.46543,2
25.76739,0
26.07419,3
26.21213,2
26.37574,0
26.72829,1
27.04858,3
27.31597,4
27.63522,2
28.2513,0
28.95765,4
29.47903,4
29.79717,3
30.09284,1
30.38027,0
31.02535,2
31.40799,4
31.53635,0
31.70733,2
32.42693,1
32.69706,1
33.01368,3
33.60576,4
34.21312,0
35.13142,0
35.1468,3
35.48576,1
35.48576,4
36.07631,0
36.07631,2
36.74272,2
36.74741,4
37.37718,4
37.73848,3
38.06395,1
38.70937,0
39.03155,2
39.34583,2
40.93887,4
41.329,3
41.81179,1
42.87015,0
43.12291,0
43.44435,2
43.70501,0
44.03965,3
44.17848,1
45.04166,4
45.32248,3
45.60727,2
45.92694,0
46.26778,1
46.55271,3
46.85179,4
47.78699,2
48.14705,2
48.47927,3
48.77259,1
49.08826,4
49.40059,0
50.42555,2
50.56656,0
50.87064,2
50.99823,4
51.30136,3
51.5983,4
51.91849,2
52.27864,4
52.3958,2
53.23492,2
53.4959,3
53.63457,0
54.16255,1
54.44447,2
55.35951,0
55.67648,0
56.02393,4
56.17628,3
56.35526,1
56.59843,0
56.70075,2
56.99364,1
57.83728,4
58.172,4
58.65179,0
59.13811,3
59.4644,1
60.76135,0
60.77058,4
61.33834,1
61.3536,3
62.02179,0
62.02832,2
62.6614,2
62.67532,4
63.28669,2
63.29889,4
63.87519,0
63.8831,2
64.49905,0
64.49905,3
65.15326,1
65.15326,4
65.77509,2
65.7901,4
66.39393,0
66.39393,2
67.05257,2
67.06643,4
67.71777,0
67.71777,2
68.36298,1
68.38739,4
68.97283,0
68.98684,3
69.59357,0
69.59357,1
70.21254,3
70.24041,4
70.87642,3
70.8896,4
71.48244,0
71.50447,1
72.15286,0
72.43275,1
72.72041,3
73.01117,4
73.78305,3
74.07162,1
74.6453,4
74.96869,3
75.23019,1
75.62626,0
76.32742,1
76.63004,3
77.19296,0
77.2038,2
77.79828,2
77.82857,4
78.47709,0
78.88979,1
79.3718,3
79.67844,4
80.36402,0
80.51864,1
80.65663,2
80.81558,3
80.98186,4
81.56277,2
82.24068,4
82.57343,3
82.91729,2
83.17561,1
83.81261,0
84.11988,1
84.42204,3
85.03699,4
85.3288,3
85.6521,2
85.98407,1
86.5984,0
87.27688,0
87.57634,1
87.90115,2
88.17973,3
88.84936,4
89.15511,3
89.48851,1
91.06212,2
91.06666,0
91.68718,2
91.70444,4
92.39098,3
92.70496,1
93.02419,2
93.30764,2
93.9941,4
94.2719,0
94.84371,2
95.15204,2
95.46284,1
95.77232,3
96.48089,0
96.80663,0
97.3589,2
98.02936,1
98.68753,0
99.14089,4
99.56758,1
99.90181,3
100.5781,4
101.1872,3
101.6709,2
101.8166,0
102.1229,4
102.4566,2
102.607,0
102.8923,2
103.0184,0
103.368,3
103.6996,1
103.8399,4
104.1485,1
104.3091,4
104.7018,1
105.0254,2
105.1565,0
105.4775,2
105.5924,0
105.9422,4
106.255,2
106.4016,4
106.6852,2
106.8356,4
107.1665,4
107.2779,0
107.4902,2
107.8103,2
108.1311,3
108.431,3
108.742,4
109.056,4
109.3877,1
109.6982,1
110.0289,0
110.7243,4
110.8391,0
111.0104,3
111.1583,1
111.2981,2
112.0115,4
112.2666,0
112.4284,2
112.5993,0
113.2407,3
113.8236,4
114.4239,1
115.0854,0
115.7939,2
116.4011,4
116.561,3
116.7208,2
117.0788,1
117.3549,2
117.4622,0
117.6168,3
