1.380659,4
1.919464,2
2.102268,2
2.277787,1
2.393969,2
1.170715,2
1.655696,3
1.767524,1
1.828751,3
2.01529,1
2.210142,2
2.419033,0
2.649972,2
2.872089,2
3.101613,4
3.30999,0
3.533703,2
3.721239,1
3.934569,2
4.330564,4
4.982057,4
5.061447,0
5.153069,4
5.381041,0
5.56255,4
5.751942,0
6.048034,2
6.154832,2
6.325824,2
6.480416,1
6.538501,3
6.917331,3
7.365722,3
7.741895,2
8.166931,1
8.408918,2
8.5239,2
8.628371,0
8.862405,2
9.050512,1
9.276332,2
9.528833,2
9.717199,4
9.934958,1
10.125,3
10.34784,0
10.76855,4
11.14395,2
11.81449,3
11.91806,1
12.03051,2
12.22589,2
12.45545,4
12.66583,4
12.91457,2
13.1192,1
13.31503,2
13.50331,1
13.71555,2
14.11337,3
14.52975,4
14.53894,0
14.8273,0
14.83706,4
15.1572,2
15.39269,2
15.96517,1
15.98862,3
16.231,0
16.23567,4
16.53446,0
16.54472,4
16.85475,2
17.06109,2
17.78551,4
17.85426,0
17.94976,2
18.27037,1
18.59309,2
18.81442,2
19.0361,3
19.13292,2
19.22553,3
19.43546,2
19.67052,2
19.94604,2
20.06204,0
20.29081,4
20.50005,2
20.90466,3
21.38256,2
21.57255,0
21.66392,2
22.01335,1
22.19983,2
22.43272,4
22.52754,2
22.64006,4
22.86924,4
23.04392,2
23.17055,2
23.42157,1
23.74422,2
23.95621,0
24.16974,3
24.2645,2
24.35038,3
24.55288,4
24.64613,0
24.7735,2
25.09001,3
25.43361,2
25.59653,2
25.85067,4
25.94587,2
26.04162,4
26.26859,0
26.50768,1
26.71074,2
26.93555,3
27.18072,2
27.25561,1
27.39958,3
27.76584,2
28.21673,0
28.32608,3
28.39381,1
28.53161,4
28.64622,2
28.87462,3
28.97671,1
29.04735,2
29.25566,0
29.46423,4
29.67077,1
29.87187,2
30.08977,2
30.29248,1
30.49232,2
31.1885,3
31.58178,2
32.25072,4
32.34622,0
32.4535,2
32.65801,1
32.89055,2
33.08528,1
33.3103,2
33.52133,2
33.73525,3
33.93933,2
34.14746,2
34.60722,1
34.98291,2
35.62222,4
35.72251,0
35.85688,2
36.05457,2
36.28489,3
36.48893,2
