1.573632,4
1.80566,0
2.093437,4
2.740629,3
2.865281,0
2.973716,3
3.116444,0
3.245037,3
3.35555,0
3.602913,2
4.27007,4
4.392621,3
4.545262,2
4.726926,1
4.78656,0
5.35705,4
5.764802,3
6.077484,0
6.676013,0
6.901356,2
7.182554,0
7.387151,2
7.671946,4
7.780559,0
7.891145,2
8.432276,0
8.963989,2
9.230494,0
9.51138,3
9.793981,3
9.929895,1
10.20094,4
10.4187,2
11.09211,0
11.21368,2
11.3687,0
11.49379,2
11.65138,0
11.86188,0
11.99921,2
12.59933,0
12.74004,1
12.91568,2
13.08136,3
13.18113,4
13.68315,2
14.11935,4
14.47149,2
14.75473,4
15.01136,4
15.14326,0
15.27929,3
15.77523,1
16.06495,0
16.37598,0
16.68184,0
16.75912,2
16.8939,0
17.01253,2
17.13478,0
17.25194,2
17.35055,1
18.38714,4
18.46864,3
18.73999,1
19.18001,0
19.49182,2
20.0162,4
20.03069,0
20.54142,1
20.74913,3
21.00543,0
21.01044,4
21.53868,0
21.78258,1
22.03387,4
22.58425,1
22.82096,0
23.08195,3
23.57577,2
24.09334,2
24.11157,4
24.60948,0
24.60948,2
25.10742,2
25.12813,4
25.71321,4
25.71853,0
26.76917,0
26.93628,1
27.17647,3
27.50309,4
27.79191,2
28.04648,4
28.17867,0
29.57867,2
29.81392,2
30.07189,0
30.55851,2
30.80777,2
31.07548,4
31.60166,0
31.60166,4
31.87991,1
31.87991,3
32.38973,2
32.45597,0
32.96413,2
32.96413,4
33.49995,0
33.50998,4
34.08123,2
34.09995,0
34.83185,4
35.32309,4
35.59836,4
35.85807,4
36.14772,0
36.35851,0
36.50721,0
36.7384,0
37.07283,3
37.69031,1
38.20911,2
39.08532,1
39.51385,0
39.73856,0
40.01096,0
40.24369,1
40.6459,0
40.73729,2
41.21736,0
41.33104,3
41.59435,0
41.88129,4
42.34811,2
42.87244,0
43.11584,2
43.60126,1
43.71829,4
43.96749,2
44.23418,4
44.46225,2
44.88472,2
44.97079,0
45.19775,2
45.64491,2
45.73207,4
45.96885,2
46.23252,0
46.46871,3
47.06568,4
47.31234,4
47.58367,2
48.05193,4
48.33188,4
48.61361,2
49.03994,0
49.12542,2
49.58777,0
49.67737,2
50.08281,0
50.23556,1
50.41434,3
50.50463,4
50.6148,2
50.7777,2
51.30787,4
51.79837,2
51.90542,0
52.19794,4
52.5413,4
52.79595,3
52.81691,1
53.3154,0
53.33324,4
53.86371,2
53.97919,0
54.28,4
54.71769,1
54.71769,3
55.15485,2
55.40504,0
55.7076,4
55.94879,2
56.22307,4
56.50795,0
56.75346,2
57.00449,0
57.29301,4
57.53408,2
57.78093,4
58.00884,2
58.52461,4
58.66335,3
58.81873,2
58.96189,1
59.06749,0
59.60264,0
59.61081,4
60.13705,1
60.25919,2
60.793,3
60.95257,4
61.11933,2
61.6968,0
61.6968,4
62.13334,0
62.26614,1
62.55984,2
62.96339,3
63.53533,0
63.79655,4
64.0215,1
64.30017,3
64.59818,2
64.84541,2
65.09873,0
65.10425,4
65.98248,1
65.98248,3
66.23613,0
66.24247,4
66.86003,0
66.86567,2
67.12846,2
67.14542,4
67.67429,0
67.68392,4
69.50594,3
69.76373,4
69.8745,3
70.01592,1
70.08794,0
70.37637,3
70.59141,1
70.9379,4
71.06995,0
71.35497,3
71.61484,1
71.89081,0
72.00695,1
72.159,3
72.29785,4
72.49451,2
72.78674,4
73.0495,2
73.18105,4
73.42056,0
73.67865,3
73.92135,1
74.06686,4
74.18265,3
74.31833,0
74.6237,3
74.87859,1
74.89102,3
75.34383,0
75.35509,4
75.58569,1
75.58569,3
75.68993,0
75.73119,4
75.80639,3
75.84565,1
76.061,2
76.18157,4
76.2047,0
76.44249,1
76.715,3
76.94006,2
77.22139,4
77.34849,0
77.59054,2
77.71009,2
77.90019,3
78.19466,4
78.31064,3
78.4439,1
78.53654,0
78.6433,2
78.88347,2
79.13017,4
79.38422,0
79.49123,3
79.72385,0
79.96693,3
80.2225,0
80.34737,1
80.51907,3
80.64757,4
80.86217,2
81.14804,4
81.40753,0
81.52473,2
81.77621,1
82.0491,3
82.34198,4
82.46308,3
82.59106,1
82.67289,0
82.9215,2
83.13952,2
83.38713,4
83.53886,0
83.67666,3
83.81145,1
83.92277,3
84.1047,2
84.43087,0
84.5554,4
84.75409,1
84.99346,3
85.21564,0
85.41664,0
85.58397,1
85.7281,2
85.88688,3
86.61954,4
86.76751,3
86.91826,2
87.08606,1
87.19025,0
87.72486,4
87.73294,0
88.23476,0
88.39199,1
88.67483,3
89.0607,4
89.32536,2
89.82141,0
89.83524,4
90.26706,0
90.38413,1
90.68153,3
91.0357,2
91.67353,1
91.7076,3
91.95382,0
91.96258,4
92.21135,1
92.21625,3
92.44746,0
92.46256,4
92.71121,0
92.71121,4
92.99152,2
92.99152,4
93.22047,2
93.2264,4
93.50093,0
93.50093,2
93.74111,0
93.7554,2
94.04372,1
94.04372,3
94.29146,0
94.30064,4
94.54265,1
94.54265,3
95.08003,4
95.23257,3
95.38257,2
95.5179,1
95.62483,0
96.09062,0
96.09062,4
96.63504,0
96.81063,1
97.08911,3
97.42411,4
97.68425,2
97.71089,4
98.19315,2
98.20916,0
98.74069,0
98.84052,3
99.15273,4
99.49409,1
100.0076,2
100.2542,0
100.5652,2
100.8064,2
101.0901,4
101.3266,0
101.5767,3
101.8755,1
102.6294,0
102.6352,3
102.8856,3
102.9008,0
103.4297,1
103.4297,4
103.6363,1
103.6527,4
104.1553,2
104.1726,0
104.452,4
104.6916,4
104.8817,1
105.09,3
105.3797,0
105.4055,4
106.0592,4
106.1878,1
106.3162,4
106.4557,1
106.5492,4
106.6791,1
106.9232,2
107.5602,0
107.6803,1
107.8374,2
107.9663,3
108.1439,4
108.6355,2
109.0776,4
109.42,4
109.9527,2
110.2042,0
110.4973,2
110.7127,0
111.0002,4
111.1324,1
111.2538,2
111.5262,2
111.7926,2
112.0377,2
112.2794,1
112.2887,3
112.5444,4
112.5653,0
112.8083,2
112.8926,0
113.1252,4
113.2088,1
113.3266,3
113.5371,2
113.6634,0
113.8274,3
113.9374,1
114.1797,4
114.4194,2
114.5273,0
114.6528,4
114.7887,1
114.93,3
115.0656,0
115.3219,2
115.5487,1
115.6859,3
115.9785,4
116.1114,3
116.2629,2
116.3896,1
116.4789,0
116.7321,3
116.9717,4
117.2062,2
117.3019,0
117.4741,4
117.6093,1
117.7439,2
118.0584,4
118.2962,3
118.4098,1
118.546,2
118.8156,0
119.0855,4
119.342,0
119.3478,4
119.6718,3
119.7659,1
119.8998,3
120.066,1
120.1692,3
120.2987,1
120.4173,3
120.4977,1
120.6432,4
120.6567,0
122.493,0
122.493,4
