1.591368,3
1.739841,1
1.76161,3
2.049603,0
2.049603,4
2.332107,2
2.340756,2
2.875966,3
2.952265,1
3.027931,3
3.234651,4
3.248237,0
3.419256,0
3.430864,4
3.86838,2
4.506155,0
4.733887,2
5.493079,2
6.131418,4
6.29803,2
7.042344,3
7.409981,0
7.801381,3
8.15754,0
8.591757,1
8.980754,4
9.367616,1
9.731046,4
10.20074,2
10.79191,0
10.9958,4
11.40537,1
11.56746,3
11.792,2
12.36195,4
12.52433,0
12.88243,3
13.27667,4
13.87888,4
14.0768,3
14.82835,3
15.22426,0
15.4185,3
15.93229,4
16.00936,0
16.12029,3
16.22448,1
16.31502,2
16.76692,3
16.95237,0
17.15614,1
17.59606,4
17.764,1
17.94426,3
18.36464,0
18.56959,3
18.74386,1
19.21012,4
19.36575,1
19.52761,3
19.89514,0
20.09247,3
20.28578,1
20.7222,4
20.90338,1
21.06535,3
21.42669,0
21.63676,3
21.7928,1
22.17586,4
22.61183,1
22.62034,3
23.221,0
23.2474,4
23.42028,0
23.42825,4
24.13085,0
24.13676,2
24.5044,2
24.51913,4
24.69959,2
24.70498,0
25.10095,2
25.12017,4
25.31455,2
25.32421,0
25.76417,1
25.76417,3
26.35031,0
26.35889,4
26.51809,0
26.54751,4
27.18904,2
27.1947,0
27.49077,0
27.49077,2
27.96145,2
27.9668,4
28.12565,2
28.15099,4
28.88764,0
28.90577,2
29.28715,0
29.32955,2
29.68735,0
29.70646,2
30.07059,2
30.07647,0
30.46786,2
30.48182,4
30.80791,2
30.83323,4
31.1942,2
31.20828,4
31.56454,2
31.60038,4
31.99187,0
32.02017,2
32.35241,2
32.36058,0
32.74516,0
32.75126,2
33.08985,2
33.09915,0
33.51122,2
33.5191,4
33.86441,2
33.88411,4
34.24018,2
34.26551,4
34.59032,2
34.609,4
35.05991,3
35.06878,4
35.70581,1
35.71145,0
35.88538,3
35.89062,4
36.51034,0
36.51034,1
36.68429,3
36.68429,4
37.05691,0
37.05691,1
37.29562,3
37.29562,4
37.68882,0
37.68882,1
37.69654,3
37.69654,4
38.11687,0
38.1326,4
38.28239,1
38.28239,3
38.79263,4
38.97725,3
39.58865,0
39.75646,3
40.37949,0
40.552,4
40.7351,1
40.9308,3
41.14384,0
41.34998,1
41.355,3
41.87625,0
41.89651,4
42.06563,1
42.06563,3
42.64252,0
42.64252,4
42.83008,1
42.83008,3
43.22037,1
43.23527,3
43.41137,0
43.41137,2
44.03695,2
44.05817,4
44.43061,3
44.82753,0
45.02451,3
45.39589,0
45.7179,4
46.51982,1
46.74447,1
47.17922,4
47.57442,2
47.85814,4
48.15282,4
48.36942,2
48.62811,0
48.86081,0
49.08418,3
49.69187,4
49.87795,0
50.69014,3
51.11259,0
51.29125,2
51.68109,1
52.06818,4
52.7988,2
52.98058,4
53.32236,2
53.78263,2
53.97297,0
54.18221,0
54.37084,0
54.776,4
54.97042,0
55.15015,4
55.30766,2
55.93315,3
56.12104,2
56.89979,1
57.27061,0
57.45934,2
57.67983,0
58.06821,4
58.39808,3
58.84008,2
59.01993,4
59.1779,2
59.5917,4
60.06654,3
60.30365,4
60.59963,4
60.82332,1
61.09306,4
61.35121,4
61.58944,0
62.16081,2
62.38011,2
62.78784,3
62.96737,3
64.31874,1
64.31874,3
64.48884,0
64.50328,4
64.67709,1
64.67709,3
65.06163,0
65.06163,2
65.24601,0
65.24601,2
